receipt_number,item_name,item_id,unit_price,quantity,unit,pre_discount_sum
83,Yoghurt Skogsbär,7310867548557,16.9,1.0,st,16.9
84,Banan Chiquita,4011,24.9,0.32,kg,7.84
84,Bröstfilé,7391049002821,84.9,1.0,st,84.9
84,Chicken sticks,7313940027116,39.9,1.0,st,39.9
84,Isterband,7340063013009,19.9,1.0,st,19.9
84,Lemonad Päron,7313619001652,30.9,1.0,st,29.9
84,Pucko Chokladpudd,4100290025885,8.0,1.0,st,13.0
84,Rökt skinka,7350046676473,12.9,1.0,st,12.9
84,Standardmjölk 3%,7318690115144,12.9,1.0,st,12.9
84,Taco Spice Mix,8410076491916,5.0,2.0,st,27.8
84,Vaniljsås,7310470061108,15.0,2.0,st,35.8
84,Vätskebalans,7350014910523,24.9,1.0,st,24.9
85,Am choco pannkakor,8714801410785,12.9,2.0,st,25.8
85,Colgate Tandb 1p,8714789417066,11.0,1.0,st,24.9
85,Fransyska nät vac,2319117000000,99.0,0.92,kg,90.98
85,Gourm Hamburgerbr,7311070008180,34.9,1.0,st,34.9
85,Halloumi,7350002402719,45.9,1.0,st,45.9
85,Herrgård 28% mi,2340418100000,133.9,0.71,kg,94.8
85,Lönnsirap plättar,6407800001581,19.9,1.0,st,19.9
85,Nötfärs 12%,2330096100000,99.0,1.0,kg,98.7
85,Rotmos,7310240756692,10.0,2.0,st,20.0
85,Taco Spice Mix,8410076491916,5.0,1.0,st,13.9
86,Banan Chiquita,4011,24.9,0.64,kg,15.81
86,Basmatiris,7318690482222,74.5,2.0,st,179.8
86,Diskmedel original,4015600444419,38.9,1.0,st,38.9
86,Fransyska i bit,2372722300000,119.0,1.08,kg,128.76
86,Handtvål Flower Ho,7318690509615,15.9,1.0,st,15.9
86,ICA Bad&Toa 6-p,7318690046905,40.9,1.0,st,40.9
86,Kaffe Selected BR,7310731101703,59.9,1.0,st,59.9
86,Kycklingpaj,7310960027300,26.9,1.0,st,26.9
86,Levain,7311070008159,42.9,1.0,st,42.9
86,Rökt skinka,7350046676473,14.9,1.0,st,14.9
86,Standardmjölk 3%,7318690115144,12.9,1.0,st,12.9
87,Banan Chiquita,4011,24.9,0.29,kg,7.35
87,Bärkasse papper,2,3.5,1.0,st,3.5
87,Gourm Hamburgerbr,7311070008180,34.9,1.0,st,34.9
87,Grekisk Yoghurt,7350056793023,34.9,1.0,st,34.9
87,Herrl Rabarber,7312720011253,34.9,1.0,st,34.9
87,Kycklingben majs,2307101700000,34.9,0.87,kg,30.5
87,Kycklingben majs,2307101700000,34.9,0.86,kg,29.87
87,Kycklingpaj,7310960027300,26.9,1.0,st,26.9
87,Levain,7311070008159,24.9,1.0,st,42.9
87,Lök röd,4082,18.9,0.12,kg,2.27
87,Lönnsirap plättar,6407800001581,19.9,1.0,st,19.9
87,Närvärpt ägg 30-pck,7350078576314,69.9,1.0,st,69.9
87,Nötfärs 12%,2330096600000,79.9,1.02,kg,81.58
87,Olivolja Classico,80053828,39.9,1.0,st,70.9
87,Ost/skinkpaj,7310960027270,26.9,1.0,st,26.9
87,Smör Normalsaltat,7318690052678,51.9,1.0,st,51.9
87,Standardmjölk 3%,7318690115144,10.32,1.0,st,12.9
87,Tacopaj,7310960034469,26.9,1.0,st,26.9
88,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
88,Handtvål Mang papa,7318690081685,10.9,1.0,st,10.9
88,Hushållsost 26%,2340375300000,116.9,2.16,kg,252.5
88,Standardmjölk 3%,7318690115144,10.32,1.0,st,12.9
88,Vittvätt pulver,7318690101185,12.9,1.0,st,12.9
89,Banan Chiquita,4011,24.9,0.64,kg,15.81
89,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
89,Gifflar Kanel,7311070006209,19.9,1.0,st,28.9
89,Grillkarré bbq,2372713300000,84.9,0.77,kg,65.54
89,Kebab original,7350090451057,34.9,1.0,st,34.9
89,Kvarg Stracciatell,7392672003667,5.0,2.0,st,10.0
89,Presentpapper,7331335000025,24.0,1.0,st,24.0
89,Standardmjölk 3%,7318690115144,12.9,2.0,st,25.8
90,AVOKADO I NÄT,8713807005636,32.9,1.0,st,32.9
90,Gifflar Kanel,7311070006209,19.9,1.0,st,28.9
90,Gurka klass 2,4594,14.9,0.45,kg,6.63
90,Kokosolja EKO Virg,7350021422699,36.9,1.0,st,79.9
90,Kvarg Stracciatell,7392672003667,5.0,2.0,st,10.0
90,Levain,7311070008159,24.9,1.0,st,42.9
90,Lök röd,4082,17.9,0.2,kg,3.67
90,Mexican Pita,7311310038564,8.9,2.0,st,17.8
90,Nötfärs 12%,2330096600000,79.9,0.97,kg,77.82
90,Olivolja Classico,80053828,44.9,1.0,st,70.9
90,Recovery Chocolate,7310861015024,11.8,2.0,st,43.8
90,Recovery Strawberr,7310861015000,11.8,3.0,st,65.7
90,Riven ost,7318690117261,42.9,1.0,st,42.9
90,Snickers Strut,5000159311373,10.0,3.0,st,30.0
90,Sv kallpress äpple,7318690505327,20.9,1.0,st,19.9
91,Cels Froz Berry B,7350058335085,12.0,1.0,st,23.9
91,Feli Äpplemos gl,7310240055368,19.9,1.0,st,30.9
91,Grekisk Yoghurt,7350056793023,34.9,1.0,st,34.9
91,Kiwi Guava,7350058335580,12.0,1.0,st,23.9
91,Lantmjölk Original,7310867501279,16.9,1.0,st,16.9
91,Lantskinka rökt pl,7318690088943,12.9,1.0,st,25.9
91,Strawberry Lemonad,7350058335597,12.0,2.0,st,47.8
91,Summer Vibe,7350058335610,12.0,1.0,st,23.9
91,Tikka Masala Sauce,7311312003409,16.9,1.0,st,16.9
91,White Peach,7350058330127,12.0,3.0,st,71.7
92,Banan Chiquita,4011,24.9,0.58,kg,14.44
92,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
92,Cels Crispy Pe B,7350058335078,12.0,2.0,st,47.8
92,Celsius Hall/Acai,7350058331704,12.0,1.0,st,23.9
92,Fläskytterfilé BBQ,2372748800000,89.0,0.94,kg,83.48
92,Gourm Hamburgerbr,7311070008180,34.9,1.0,st,34.9
92,Levain,7311070008159,42.9,1.0,st,42.9
92,Lök röd,4082,18.9,0.1,kg,1.8
92,Mango Passion,7350058335535,12.0,1.0,st,23.9
92,Närvärpt ägg 30-pck,7350078576314,69.9,1.0,st,69.9
92,Nötfärs 12%,2330096600000,89.0,1.04,kg,93.01
92,Standardmjölk 3%,7318690115144,12.9,2.0,st,25.8
93,Banan Chiquita,4011,24.9,0.93,kg,23.03
93,Delicatoboll 6-p,7315360061503,13.0,3.0,st,68.7
93,Havregryn,7318690034308,23.9,1.0,st,23.9
93,Jordn.smör Crunchy,7318690490821,73.9,1.0,st,73.9
93,Kulörtvätt,7318690101154,12.9,1.0,st,12.9
93,Kycklingbröstfilé,7318690158257,109.0,1.0,st,109.0
93,Läsk Zero Vanill33,5000112638868,6.0,4.0,st,20.0
93,Läsk Zero Vanill33,5000112638868,6.0,1.0,st,5.0
93,Pizza Kebab,7318690062837,29.0,2.0,st,65.8
93,Standardmjölk 3%,7318690115144,12.9,2.0,st,25.8
93,Str.kyckl. vit/ch,2332810800000,99.0,0.63,kg,61.97
93,Turkisk yoghurt,7392672104050,19.9,1.0,st,19.9
94,Avfallspåse,7313130180621,20.0,2.0,st,49.8
94,Banan Chiquita,4011,24.9,1.1,kg,27.51
94,Lök röd,4082,21.9,0.2,kg,4.49
94,Nötfärs,2330068800000,89.0,1.62,kg,144.54
94,Paneng red curry,7313940012648,49.9,2.0,st,99.8
94,Papardelle per/vit,7318690185581,11.0,1.0,st,11.0
94,Riven ost,7318690117261,42.9,1.0,st,42.9
94,Standardmjölk 3%,7318690115144,12.9,2.0,st,25.8
94,Taco kryddmix,7318690136170,9.9,1.0,st,9.9
94,Tortilla,8410076472410,10.0,1.0,st,10.0
94,Turkisk yoghurt,7392672104050,17.9,1.0,st,17.9
94,Vallmotoast,7318690508243,29.9,1.0,st,29.9
95,Mellangrädde 27%,7318690140191,14.9,1.0,st,14.9
95,Mixer Tonic Zero,7310401050232,11.0,1.0,st,10.0
95,Pink Tonic Zero,7310401050225,11.0,1.0,st,10.0
96,Druva grön kf ICA,7318693555800,36.9,1.0,st,36.9
97,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
97,Herr Svartvinbärs,7312720011239,34.9,1.0,st,34.9
97,Kyckl.file,2332804000000,99.0,1.15,kg,113.55
97,Makrill i tomats,7318690185284,32.5,2.0,st,69.8
97,Pizza Capricciosa,7318690036050,29.0,1.0,st,32.9
97,Pizza Kebab,7318690062837,29.0,1.0,st,32.9
97,Standardmjölk 3%,7318690115144,12.9,1.0,st,12.9
97,Våtservett Toalett,7318690148883,33.9,1.0,st,33.9
98,Färskpotatis,4833,4.9,1.31,kg,6.44
98,Gräddfil 12%,7310865083418,12.0,1.0,st,15.9
98,Koffeinfri,5000112654264,10.9,2.0,st,17.8
98,Koffeinfri,5000112654264,10.9,1.0,st,8.9
98,Lövbiff,2330072500000,139.0,0.47,kg,65.89
98,Standardmjölk 3%,7318690115144,12.9,1.0,st,12.9
99,Balsam Lux Moistur,5012254061206,29.9,1.0,st,52.9
99,Banan Chiquita,4011,24.9,0.66,kg,16.31
99,Bärkasse papper,2,3.5,1.0,st,3.5
99,Choklad seasalt,7350101195123,11.0,1.0,st,11.0
99,Citron ICA,3182,5.0,3.0,st,26.7
99,Cottage Cheese Van,7310865889157,24.9,2.0,st,49.8
99,ICA Bad&Toa 6-p,7318690046905,39.9,1.0,st,39.9
99,Nötfärs,2330068800000,89.0,1.64,kg,146.14
99,Paj Ost- & skinka,7318690507987,19.9,2.0,st,39.8
99,Ravioli gorgonzola,7318690505198,19.9,2.0,st,39.8
99,Salted Caramel,3415581114928,29.9,1.0,st,34.9
99,Standardmjölk 3%,7318690115144,12.9,2.0,st,25.8
99,Turkisk matyog 10%,7310865078353,32.9,1.0,st,32.9
99,Vallmotoast,7318690508243,14.9,1.0,st,29.9
99,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
100,Cottage Cheese Van,7310865889157,24.9,2.0,st,49.8
100,Jordn.smör Crunchy,7318690490821,73.9,1.0,st,73.9
100,Salsicciafärs,7318690505211,29.9,1.0,st,29.9
100,Standardmjölk 3%,7318690115144,12.9,1.0,st,12.9
101,AVOKADO I NÄT,8713807005636,20.0,1.0,st,20.0
101,Banan Chiquita,4011,24.9,0.2,kg,4.98
101,Cottage Cheese Van,7310865889157,34.9,2.0,st,69.8
101,Cott Cheese nat 4%,7310865008060,34.9,1.0,st,34.9
101,Fink Hush.salt Jod,7311631500603,12.9,1.0,st,12.9
101,Jordn.smör Crunchy,7318690490821,73.9,1.0,st,73.9
101,Lantmjölk Gammalda,7310867501286,16.9,2.0,st,33.8
101,Nötfärs 12%,2330096100000,99.0,1.02,kg,100.78
101,Penne Rigate,7318690028369,14.0,2.0,st,29.8
101,Ravioli gorgonzola,7318690505198,19.9,1.0,st,19.9
101,Skinka rökt strim,7330797080255,16.9,1.0,st,16.9
101,Sötpotatisklyftor,8710449956685,29.9,1.0,st,29.9
101,Tagliatelle u ägg,7318690082392,18.9,2.0,st,37.8
102,Banan Chiquita,4011,24.9,0.66,kg,16.43
102,Cola Max 6p,7310072000635,31.0,1.0,st,39.9
102,Cottage Cheese Van,7310865889157,34.9,3.0,st,104.7
102,Cott Cheese nat 4%,7310865008060,34.9,1.0,st,34.9
102,Herrg 28% mellanla,2319232400000,113.9,0.76,kg,87.02
102,Kvarg blåbär utan,7392672002066,13.9,2.0,st,27.8
102,Lammkorv Merguez,7300201048003,13.9,1.0,st,13.9
102,LantGoda,7311070008494,29.9,1.0,st,29.9
102,Nötfärs 12%,2330096100000,79.9,1.01,kg,80.86
102,Turkisk matyog 10%,7310865078353,32.9,1.0,st,32.9
103,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
103,Bratwurst Scan,7300206706007,19.9,1.0,st,19.9
103,Chorizo,7340063010701,29.9,1.0,st,29.9
103,Cola Max 6p,7310072000635,31.0,1.0,st,39.9
103,Cott Cheese nat 4%,7310865008060,34.9,1.0,st,34.9
103,Gyll Havregryn,7310130321283,23.9,1.0,st,23.9
103,Mellanmjölk 1.5%,7318690115151,12.9,1.0,st,12.9
103,Packtejp klar,7310380216254,25.9,1.0,st,25.9
103,Standardmjölk 3%,7318690115144,12.9,1.0,st,12.9
103,Super Crunch,7310532114070,10.0,1.0,st,10.0
104,Banan Chiquita,4011,24.9,0.6,kg,14.94
104,Bärkasse papper,2,3.5,1.0,st,3.5
104,Cola Max 6p,7310072000635,31.0,1.0,st,39.9
104,Handtvål peach,7318690512318,10.9,1.0,st,10.9
104,Ice Tea Peach,7313593559002,16.9,1.0,st,16.9
104,Kulörtvätt,7318690101154,12.9,1.0,st,12.9
104,Kvarg vanilj Lfri,7310867548663,24.9,1.0,st,24.9
104,Levain,7311070008159,42.9,1.0,st,42.9
104,Lövbiff,2330078600000,99.0,0.55,kg,54.05
104,Mellanmjölk 1.5%,7318690115151,12.9,1.0,st,12.9
104,Pink Tonic Zero,7310401050478,8.9,1.0,st,25.9
104,Rökt skinka,7350025545554,12.9,1.0,st,22.9
104,Vittvätt pulver,7318690101185,12.9,1.0,st,12.9
105,Basmatiris,7318690482222,74.5,2.0,st,189.8
105,Calzone ost&skinka,7310240077575,14.9,1.0,st,14.9
105,Choklad Brownie,8719956498213,14.9,1.0,st,40.9
105,Choklad Ljus Karam,8717677336654,14.9,1.0,st,40.9
105,Cottage Cheese Van,7310865889157,24.9,8.0,st,199.2
105,Fransyska i bit,2372722300000,119.9,0.7,kg,84.17
105,Kebabspett,7318690002109,29.9,1.0,st,29.9
105,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
105,Mozzarella,7318690079873,8.0,2.0,st,16.0
105,Vit Choklad,8719956498190,14.9,1.0,st,40.9
105,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
106,Banan Chiquita,4011,24.9,0.12,kg,3.11
106,Druva grön kf ICA,8430697832080,25.0,1.0,st,25.0
106,Fransyska i bit,2372722300000,119.9,0.62,kg,74.82
106,Mellanmjölk 1.5%,7318690115151,12.9,1.0,st,12.9
106,Pepsi Max 1.5l,7310070382306,21.0,2.0,st,43.8
106,Ungnötslever bit,2319135300000,24.9,0.43,kg,10.66
106,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
107,Balsam Lux Moistur,5012254061206,29.9,1.0,st,52.9
107,Fransyska i bit,2372722300000,119.9,0.66,kg,79.13
107,Kvarg blåbär utan,7392672002066,17.9,2.0,st,35.8
107,Kvarg hallon,7392672002059,17.9,2.0,st,35.8
107,Kvarg vanilj US,7392672002448,17.9,2.0,st,35.8
107,Kycklinginnerfilé,7300322510007,44.9,1.0,st,44.9
107,Levain,7311070008159,42.9,1.0,st,42.9
107,Makrill i tomats,7318690185284,32.5,2.0,st,69.8
107,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
107,Mozzarella,7318690079873,6.0,2.0,st,12.0
107,Snickersglass,5000159541336,34.5,1.0,st,34.9
107,Snickers White,5000159509633,34.5,1.0,st,34.9
107,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
108,Banan Chiquita,4011,24.9,0.77,kg,19.17
108,Colgate Tandb 1p,5000209216511,11.0,1.0,st,19.9
108,Fransyska i bit,2372722300000,119.9,0.68,kg,81.77
108,Grevé 28% mild,2340428600000,109.0,0.72,kg,78.15
108,Kvarg blåbär utan,7392672002066,17.9,1.0,st,17.9
108,Kvarg vanilj US,7392672002448,17.9,1.0,st,17.9
108,Mellanmjölk 1.5%,7318690115151,12.9,1.0,st,12.9
108,Mozzarella,7318690079873,6.0,1.0,st,6.0
108,Pepsi Max 1.5l,7310070382306,21.0,2.0,st,43.8
109,Avfallspåse,7313130180621,20.0,2.0,st,47.0
109,Fotfil,7318690153696,29.9,1.0,st,29.9
109,Friggs Ört-Te 25p,7310186023650,22.9,1.0,st,22.9
109,Gul lök ICA,4666,27.9,0.32,kg,8.79
109,Hushållsduk 4p,7310380512738,17.9,1.0,st,17.9
109,Kvarg blåbär utan,7392672002066,17.9,1.0,st,17.9
109,Levain,7311070008159,42.9,1.0,st,42.9
109,Svea Elbrygg,7310760012919,62.9,1.0,st,62.9
109,TOALETT DEKOR,6414301053919,29.9,1.0,st,29.9
109,Yoghkvarg Jo/Lime,7310867548533,16.9,1.0,st,16.9
110,Cottage Cheese Van,7310865889157,25.0,5.0,st,125.0
110,Feta,7350002402658,15.0,2.0,st,30.0
110,Fransyska i bit,2372722300000,119.9,0.63,kg,75.54
110,Grekisk Yoghurt,7350056793023,34.9,1.0,st,34.9
110,Gyll Havregryn,7310130321283,23.9,2.0,st,47.8
110,Mannerström 2-del,2307122200000,99.0,0.94,kg,92.76
110,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
110,Mozzarella,7318690079873,6.0,3.0,st,18.0
110,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
111,Kalvstek,2320763300000,109.0,1.0,kg,109.22
111,Kebabstrimlor,7318690098805,26.9,1.0,st,26.9
111,Levain,7311070008159,42.9,1.0,st,42.9
111,Ost- och bacongril,7340063014853,29.9,1.0,st,29.9
111,Pepsi Max 1.5l,7310070382306,21.0,2.0,st,43.8
111,Smör Normalsaltat,7318690052678,48.9,1.0,st,48.9
111,Snickersglass,5000159541336,34.9,1.0,st,34.9
111,Standardmjölk 3%,7318690115144,12.9,2.0,st,25.8
111,Teriyaki Sauce,7311310035341,45.9,1.0,st,45.9
111,Zero Läsk,7310401046754,6.0,2.0,st,10.0
111,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
112,Bärkasse papper,2,3.5,1.0,st,3.5
112,Cheddar 32%,2312725700000,129.0,1.42,kg,182.54
112,Mozzarella,7350027795520,10.0,4.0,st,40.0
112,Pepsi Max 1.5l,7310070382306,21.0,2.0,st,43.8
112,Salladsost,7318690082286,18.9,1.0,st,18.9
112,Standardmjölk 3%,7318690115144,9.52,2.0,st,23.8
112,Vetelevain,7318690501657,24.9,1.0,st,24.9
112,Yoghkvarg Jo/Lime,7310867548533,14.9,2.0,st,29.8
113,Bärkasse papper,2,3.5,1.0,st,3.5
113,Cottage Cheese Van,7310865889157,29.9,4.0,st,119.6
113,Handtvål Almond,7318690512295,10.9,1.0,st,10.9
113,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
114,Chokladmjölk UTS,7318690502098,14.9,1.0,st,14.9
114,Mar tvådelad grill,2307125100000,89.0,0.89,kg,79.3
114,Mozzarella,7318690079873,12.9,5.0,st,64.5
114,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
114,Vetelevain,7318690501657,24.9,1.0,st,24.9
115,AXA Havregryn,7310130321085,30.9,1.0,st,30.9
115,Banan Chiquita,4011,24.9,0.77,kg,19.05
115,Batteri LR03 AAA,7310380216810,24.9,1.0,st,24.9
115,Chokladmjölk UTS,7318690502098,14.9,1.0,st,14.9
115,Kycklingfilé,7330817832628,76.9,1.0,st,76.9
115,Mozzarella,7318690079873,12.9,1.0,st,12.9
115,Papardelle per/vit,7318690185581,10.0,2.0,st,20.0
115,Salladsost,7318690082286,19.9,1.0,st,19.9
115,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
115,Vetelevain,7318690501657,24.9,1.0,st,24.9
116,Bärkasse papper,2,3.5,1.0,st,3.5
116,Cott cheese nat 4%,7318690104261,30.9,2.0,st,61.8
116,Kulörtvätt,7318690101154,12.9,1.0,st,12.9
116,Ljus chokladmjölk,7310865086259,23.9,1.0,st,23.9
116,Mozzarella,7318690079873,12.9,4.0,st,51.6
116,Nötfärs,2372782100000,95.0,1.12,kg,106.78
116,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
117,AXA Havregryn,7310130321085,30.9,1.0,st,30.9
117,DeliGrillkorv smal,7300200660008,29.9,1.0,st,29.9
117,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
117,Ägg M 18pack,7392964188935,52.9,1.0,st,52.9
118,Banan Chiquita,4011,26.9,1.01,kg,27.3
118,Gouda bit,2319179100000,79.9,0.9,kg,72.15
118,Grekisk Yoghurt,7350056793023,34.9,1.0,st,34.9
118,Grillad Kyckling,7312331808549,17.9,1.0,st,17.9
118,Kvarg blåbär utan,7392672002066,14.9,4.0,st,59.6
118,Mozzarella,7318690079873,14.9,2.0,st,29.8
118,Salladsost,7318690082286,21.9,1.0,st,21.9
118,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
118,Tacokyckling,5760725237741,39.9,1.0,st,39.9
118,Vetelevain,7318690501657,24.9,1.0,st,24.9
119,Kollegie rutat A4,7313134012478,27.5,1.0,st,27.5
119,Ljus chokladmjölk,7310865086259,23.9,1.0,st,23.9
119,Mjölk 3% ESL,7318690512622,8.0,1.0,st,8.0
119,Ojämna bacon skivor,2354875800000,39.9,0.54,kg,21.47
119,Sötpotatis,4091,15.0,1.75,kg,26.18
120,Amandine,7350029941031,15.0,1.0,st,15.0
120,Banan Chiquita,4011,28.9,0.71,kg,20.52
120,kycklinglårfilé,7330817032639,59.9,1.0,st,59.9
120,Lantmjölk Gammalda,7310867501286,16.9,3.0,st,50.7
120,Levain,7311070008159,34.9,1.0,st,34.9
120,Mozzarella,7318690079873,14.9,7.0,st,104.3
120,Snickers Ice Cream,5000159529549,32.9,1.0,st,32.9
120,Ögon Cacao,6416453062122,60.9,1.0,st,60.9
121,Chili cheese nugge,7350004661480,35.9,1.0,st,35.9
121,Fruit Crush Ap Rhu,7313619002130,19.9,1.0,st,19.9
121,Lantmjölk Gammalda,7310867501286,16.9,2.0,st,33.8
121,Ljus chokladmjölk,7310865086259,23.9,1.0,st,23.9
121,Nötfärs 12%,2330096100000,79.9,1.01,kg,80.54
122,Jordn.smör Crunchy,7318690490821,73.9,1.0,st,73.9
122,Rödbetor skiv,7310240051261,19.9,1.0,st,19.9
122,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
122,Vetelevain,7318690501657,24.9,1.0,st,24.9
123,AXA Havregryn,7310130321085,30.9,1.0,st,30.9
123,Banan Chiquita,4011,28.9,0.52,kg,14.88
123,Brie Ekologisk,5740200016153,16.9,1.0,st,16.9
123,Bärkasse papper,2,3.5,1.0,st,3.5
123,Godis Roulette Sou,4001686372975,5.0,2.0,st,15.8
123,Iskaffe med mjölk,7310867502344,12.9,1.0,st,12.9
123,Jordn.smör Crunchy,7318690490821,73.9,1.0,st,73.9
123,Salami Vitlök,6409630008693,29.9,1.0,st,29.9
123,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
123,Sötpotatis,4091,15.0,2.53,kg,37.95
123,Trop Apelsin orig,5410188031836,29.9,1.0,st,29.9
123,Vetelevain,7318690501657,24.9,1.0,st,24.9
124,Bärkasse papper,2,3.5,1.0,st,3.5
124,Små kanelbullar,7311070006322,19.9,1.0,st,19.9
124,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
124,Trocamust,7310401051741,6.0,1.0,st,5.0
124,Ägg Frig utomh M/L,7310062443121,24.9,1.0,st,24.9
125,Banan Chiquita,4011,28.9,0.6,kg,17.48
125,Färdiggrill Kebab,7350020120145,44.9,1.0,st,44.9
125,Ravioli tomat/mozz,7318690513780,34.9,1.0,st,34.9
125,Små kanelbullar,7311070006322,19.9,1.0,st,19.9
125,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
126,Banan Chiquita,4011,28.9,0.49,kg,14.31
126,Fruit Crush Ap Rhu,7313619002130,14.9,1.0,st,17.9
126,Handtvål jasmine,7393481005880,19.9,1.0,st,19.9
126,Kycklingfilé,7330817832628,72.9,2.0,st,145.8
126,Mozzarella,7318690079873,14.9,6.0,st,89.4
126,Små kanelbullar,7311070006322,19.9,1.0,st,19.9
126,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
126,Vätskeersätt Sport,7318690178941,47.9,1.0,st,47.9
127,Banan Chiquita,4011,28.9,0.57,kg,16.47
127,Fruit Crush Ap Rhu,7313619002130,14.9,1.0,st,17.9
127,Julmust,7310070005342,6.0,1.0,st,5.0
127,Nötfärs,2372782100000,99.0,1.05,kg,103.95
127,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
127,Vetelevain,7318690501657,24.9,1.0,st,24.9
128,Bad & Toalett 16-p,7318690172970,98.9,1.0,st,98.9
128,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
128,Grp art Kolonial,19500,50.0,1.0,st,50.0
128,Julmust,7310070005342,6.0,1.0,st,5.0
128,Kycklingfilé,7330817832628,73.9,2.0,st,147.8
128,Mat&Kök hushåll XL,7318690187400,47.9,1.0,st,47.9
128,Mozzarella,7318690079873,14.9,3.0,st,44.7
128,Närvärpt ägg 30-pck,7350078576314,69.9,1.0,st,69.9
128,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
129,Bacon sk Scan 140g,7300208345006,15.9,1.0,st,15.9
129,Gainomax apple,7350028548460,11.0,5.0,st,50.0
129,Gainomax Rasberry,7350028548453,11.0,1.0,st,10.0
129,Klass vaniljsås,5711953147746,24.9,1.0,st,24.9
130,Banan Eko,94232,31.9,0.71,kg,22.81
130,Basturökt skinka,7350046676572,11.9,1.0,st,11.9
130,Blåbärspaj,7310890201191,38.9,2.0,st,77.8
130,Gainomax apple,7350028548460,11.0,4.0,st,40.0
130,Gainomax Lemonade,7350028548477,11.0,1.0,st,10.0
130,Gainomax Rasberry,7350028548453,11.0,2.0,st,20.0
130,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
131,AXA Havregryn,7310130321085,30.9,1.0,st,30.9
131,Milea,8711000537527,59.9,1.0,st,59.9
131,Nötstek fransyska,2320272100000,99.0,1.17,kg,116.03
131,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
132,Banan Chiquita,4011,20.0,1.19,kg,23.7
132,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
132,Levain,7311070008159,34.9,1.0,st,34.9
132,Mozzarella,7318690079873,14.9,3.0,st,44.7
132,Nötstek fransyska,2320272100000,99.0,0.78,kg,77.42
132,Pepsod Tandb 1p,7310375547905,17.9,1.0,st,17.9
132,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
133,Bacon,7318690508779,10.9,2.0,st,21.8
133,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
133,Celsius Citr/Lime,7350058331100,13.9,1.0,st,12.9
133,Gainomax Rasberry,7350028548453,11.0,1.0,st,10.0
133,Gouda cheese 30%,2319240100000,64.9,0.68,kg,44.33
133,Kiwi Guava,7350058335580,13.9,1.0,st,12.9
133,Klass vaniljsås,5711953147746,24.9,1.0,st,24.9
133,Levain,7311070008159,34.9,1.0,st,34.9
133,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
134,Bacon,7318690177814,10.0,5.0,st,50.0
134,Banan Chiquita,4011,28.9,0.5,kg,14.45
134,Dr pepper Straw,7340154812665,14.9,1.0,st,13.9
134,Morot,7316350315040,12.0,1.0,st,12.0
134,Mozzarella,7318690079873,14.9,5.0,st,74.5
134,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
134,Trocamust Zero,7310401051758,6.0,1.0,st,5.0
135,Bacon,7318690508779,6.67,3.0,st,24.0
135,Banan Chiquita,4011,28.9,0.34,kg,9.97
135,Bärkasse papper,2,3.5,1.0,st,3.5
135,Coca Cola 4x150cl,5449000099785,52.0,1.0,st,83.9
135,Kvarg hallon,7392672002059,14.9,1.0,st,14.9
135,Levain,7311070008159,34.9,1.0,st,34.9
135,Normsalt Smör Ekol,7310865560759,75.9,1.0,st,75.9
135,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
135,Ägg M 18pack,7392964188935,52.9,1.0,st,52.9
136,Bröstfilé,7391049002821,79.9,1.0,st,79.9
